order,site_no,site,class,class_a,result,distance_class,size_class,color,note
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,1,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,1,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,1,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,1,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,3,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,3,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,3,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,3,,
2차,JHCL2,JH,어구,EPS조각,EPS조각,5,3,,
2차,JHCL2,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,JHCL2,JH,기타플라스틱,플라스틱 용기,플라스틱용기,2,2,,
2차,JHCL2,JH,포장재,비닐or과자봉지,비닐조각,1,2,,
2차,JHCL2,JH,포장재,포(마)대자루,마대자루,4,5,,
2차,JHCL2,JH,어구,부자(기타),부이,1,2,,
2차,JHCL2,JH,포장재,비닐or과자봉지,비닐조각,1,2,,
2차,JHCL2,JH,포장재,플라스틱 음료수병,라벨지,1,2,,
2차,JHCL2,JH,자연물,나무,나무,6,2,,
2차,JHCL2,JH,자연물,나무,나무,7,4,,나무팔레트
2차,JHCL3,JH,자연물,나무,나무,7,5,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,6,2,,
2차,JHCL3,JH,포장재,비닐or과자봉지,비닐,1,1,,
2차,JHCL3,JH,포장재,비닐or과자봉지,비닐,1,3,흰색,
2차,JHCL3,JH,포장재,비닐or과자봉지,비닐,4,1,검은색,
2차,JHCL3,JH,어구,EPS조각,EPS조각,5,3,,
2차,JHCL3,JH,어구,부자(기타),부이,4,4,,
2차,JHCL3,JH,어구,밧줄or끈,로프,2,5,,
2차,JHCL3,JH,어구,부자(EPS),EPS부자,6,4,,
2차,JHCL3,JH,포장재,플라스틱 음료수병,PET병,5,4,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,5,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,6,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,6,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,6,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,6,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,6,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,6,2,,
2차,JHCL3,JH,포장재,플라스틱 음료수병,PET병,3,2,,
2차,JHCL3,JH,포장재,비닐or과자봉지,비닐봉지,4,3,,
2차,JHCL3,JH,자연물,자연물,자연물,2,4,,
2차,JHCL3,JH,포장재,플라스틱 음료수병,PET병,2,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,2,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,2,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,2,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,2,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,2,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,2,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,2,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,2,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,2,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,2,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,2,2,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,2,2,,
2차,JHCL3,JH,포장재,비닐or과자봉지,비닐조각,2,2,,
2차,JHCL3,JH,포장재,플라스틱 음료수병,PET병,2,3,,500mL
2차,JHCL3,JH,어구,EPS조각,EPS조각,6,3,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,6,3,,
2차,JHCL3,JH,어구,EPS조각,EPS조각,6,3,,
2차,JHCL3,JH,포장재,플라스틱 음료수병,PET병,6,3,투명,
2차,JHCL3,JH,포장재,플라스틱 음료수병,PET병,5,3,,
2차,JHCL3,JH,포장재,플라스틱 음료수병,PET병,6,3,투명,500mL
2차,JHCL3,JH,포장재,플라스틱 음료수병,PET병,2,3,초록색,2L
2차,JHCL3,JH,어구,EPS조각,EPS조각,1,2,,
2차,JHCL3,JH,포장재,포장용품,노끈,1,2,,
2차,JHCL3,JH,포장재,플라스틱 음료수병,PET병,1,1,,
2차,JHCL3,JH,자연물,나무,나무,2,5,,
2차,JH1-1,JH,자연물,나무,나무,2,3,,
2차,JH1-1,JH,자연물,나무,나무,2,4,,
2차,JH1-1,JH,자연물,나무,나무,2,4,,
2차,JH1-1,JH,자연물,나무,나무,4,3,,
2차,JH1-1,JH,자연물,나무,나무,4,4,,
2차,JH1-1,JH,자연물,나무,나무,4,3,,
2차,JH1-1,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,2,,
2차,JH1-1,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,JH1-1,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,JH1-1,JH,포장재,플라스틱 음료수병,병뚜껑,1,1,,
2차,JH1-1,JH,포장재,플라스틱 음료수병,병뚜껑,1,1,,
2차,JH1-1,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,1,,
2차,JH1-1,JH,포장재,플라스틱 음료수병,라벨지,1,2,,
2차,JH1-1,JH,기타플라스틱,플라스틱 용기,플라스틱용기,1,2,,
2차,JH1-1,JH,포장재,플라스틱 음료수병,병뚜껑,2,2,,
2차,JH1-1,JH,포장재,비닐or과자봉지,비닐조각,1,2,,
2차,JH1-1,JH,포장재,비닐or과자봉지,비닐조각,1,2,,
2차,JH1-1,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,3,,딸기바구니
2차,JH1-1,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,딸기바구니
2차,JH1-1,JH,자연물,나무,나무,2,4,,나무판
2차,JH1-1,JH,기타플라스틱,플라스틱 용기,플라스틱용기,1,2,,지렁이통
2차,JH1-1,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,6,3,,
2차,JH1-1,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH1-1,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,JH1-1,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH1-1,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH1-1,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH1-1,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH1-1,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,1,3,,PVC 파이프 조각
2차,JH1-1,JH,포장재,플라스틱 음료수병,PET병,5,3,,
2차,JH1-1,JH,어구,EPS조각,EPS조각,1,2,,
2차,JH1-1,JH,어구,부자(EPS),EPS부자,7,2,,
2차,JH1-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH1-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH1-1,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,2,2,,요구르트
2차,JH1-1,JH,어구,EPS조각,EPS조각,6,3,,
2차,JH1-1,JH,기타플라스틱,플라스틱 용기,플라스틱용기,4,3,,
2차,JH1-2,JH,어구,밧줄or끈,로프,1,2,,조각
2차,JH1-2,JH,기타인공물,기타,장갑,1,2,,코팅/면
2차,JH1-2,JH,어구,EPS조각,EPS조각,1,2,,
2차,JH1-2,JH,기타플라스틱,플라스틱 용기,플라스틱용기,5,2,,사각용기
2차,JH1-2,JH,포장재,비닐or과자봉지,비닐,2,2,투명,
2차,JH1-2,JH,포장재,포장용품,노끈,1,4,,
2차,JH1-2,JH,포장재,포장용품,노끈,1,1,,
2차,JH1-2,JH,어구,EPS조각,EPS조각,2,2,,
2차,JH1-2,JH,포장재,비닐or과자봉지,비닐,2,1,,
2차,JH1-2,JH,포장재,플라스틱 음료수병,PET병,3,3,투명,
2차,JH1-2,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH1-2,JH,포장재,비닐or과자봉지,비닐,5,3,흰색,
2차,JH1-2,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,5,4,,사각스티로폼
2차,JH1-3,JH,어구,밧줄or끈,로프,1,2,,
2차,JH1-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,1,,
2차,JH1-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,흰색,
2차,JH1-3,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH1-3,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH1-3,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH1-3,JH,포장재,플라스틱 음료수병,PET병,4,3,,파워에이드 500mL
2차,JH1-3,JH,포장재,플라스틱 음료수병,PET병,1,3,,알로에
2차,JH1-3,JH,기타인공물,기타,마스크,1,3,,일회용
2차,JH1-3,JH,어구,EPS조각,EPS조각,7,2,,
2차,JH1-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,6,3,,
2차,JH1-3,JH,포장재,플라스틱 음료수병,PET병,6,5,,2L
2차,JH1-3,JH,포장재,비닐or과자봉지,과자봉지,2,2,,
2차,JH1-4,JH,포장재,플라스틱 음료수병,PET병,4,3,초록색,
2차,JH1-4,JH,어구,EPS조각,EPS조각,5,1,,
2차,JH1-4,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,3,3,,스티로폼박스 조각
2차,JH1-4,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH1-4,JH,포장재,비닐or과자봉지,비닐,4,3,검은색,
2차,JH1-4,JH,포장재,플라스틱 음료수병,병뚜껑,2,1,,
2차,JH1-4,JH,포장재,플라스틱 음료수병,라벨지,2,1,보라색,
2차,JH1-4,JH,포장재,비닐or과자봉지,비닐,2,3,노란색,
2차,JH1-4,JH,포장재,비닐or과자봉지,비닐,2,2,,
2차,JH1-4,JH,포장재,플라스틱 음료수병,라벨지,2,2,,
2차,JH1-4,JH,포장재,비닐or과자봉지,비닐조각,1,2,,
2차,JH1-4,JH,포장재,비닐or과자봉지,비닐,1,2,,
2차,JH1-4,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH1-4,JH,기타인공물,유리,유리병,1,2,,박카스
2차,JH1-4,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,JH1-5,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH1-5,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH1-5,JH,포장재,플라스틱 음료수병,PET병,4,5,투명,2L
2차,JH1-5,JH,어구,EPS조각,EPS조각,5,3,,
2차,JH1-5,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH1-5,JH,어구,EPS조각,EPS조각,5,3,,
2차,JH1-5,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH1-5,JH,포장재,플라스틱 음료수병,PET병,2,3,,퐁퐁
2차,JH1-5,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,3,,
2차,JH1-5,JH,어구,EPS조각,EPS조각,5,4,,
2차,JH1-5,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,2,,
2차,JH1-5,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH1-5,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH1-5,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH1-5,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH1-5,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH1-5,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH1-5,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH1-5,JH,포장재,비닐or과자봉지,비닐조각,1,2,,
2차,JH1-5,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH1-5,JH,포장재,플라스틱 음료수병,PET병,5,3,,퐁퐁
2차,JH2-1,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,3,3,,스티로폼
2차,JH2-1,JH,어구,EPS조각,EPS조각,1,2,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH2-1,JH,포장재,비닐or과자봉지,비닐,2,1,,
2차,JH2-1,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,1,3,,마요네즈
2차,JH2-1,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-1,JH,포장재,비닐or과자봉지,비닐조각,4,4,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,5,1,,
2차,JH2-1,JH,어구,부자(EPS),EPS부자,5,5,,
2차,JH2-1,JH,포장재,플라스틱 음료수병,PET병,6,2,,
2차,JH2-1,JH,포장재,플라스틱 음료수병,라벨지,2,2,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH2-1,JH,어구,부자(기타),부이,5,4,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,2,2,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-1,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH2-2,JH,기타인공물,유리,유리병,3,2,,박카스
2차,JH2-2,JH,기타플라스틱,플라스틱 용기,플라스틱용기,3,2,,뚜껑
2차,JH2-2,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH2-2,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,2,,
2차,JH2-2,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,2,,
2차,JH2-2,JH,어구,EPS조각,EPS조각,5,1,,
2차,JH2-2,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-2,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH2-2,JH,포장재,비닐or과자봉지,비닐조각,6,2,,
2차,JH2-2,JH,자연물,나무,나무,3,2,,
2차,JH2-2,JH,어구,EPS조각,EPS조각,6,1,,
2차,JH2-2,JH,어구,EPS조각,EPS조각,5,1,,
2차,JH2-2,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,JH2-2,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,2,,
2차,JH2-2,JH,어구,EPS조각,EPS조각,1,2,,
2차,JH2-2,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH2-2,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-2,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-2,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-2,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-2,JH,포장재,비닐or과자봉지,비닐,3,3,노란색,
2차,JH2-2,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,2,5,,선박조각
2차,JH2-2,JH,포장재,플라스틱 음료수병,PET병,6,2,,
2차,JH2-2,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,JH2-2,JH,포장재,플라스틱 음료수병,PET병,5,3,투명,
2차,JH2-2,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH2-2,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH2-2,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH2-2,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH2-2,JH,포장재,플라스틱 음료수병,PET병,6,3,투명,500mL
2차,JH2-3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-3,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH2-3,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH2-3,JH,포장재,플라스틱 음료수병,PET병,4,5,,2L
2차,JH2-3,JH,포장재,비닐or과자봉지,비닐,2,5,,
2차,JH2-3,JH,어구,EPS조각,EPS조각,1,2,,
2차,JH2-3,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH2-3,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH2-3,JH,포장재,비닐or과자봉지,비닐조각,1,1,,
2차,JH2-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,JH2-3,JH,포장재,비닐or과자봉지,비닐조각,2,3,,
2차,JH2-3,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-3,JH,어구,EPS조각,EPS조각,5,1,,
2차,JH2-3,JH,어구,EPS조각,EPS조각,6,1,,
2차,JH2-3,JH,어구,EPS조각,EPS조각,5,1,,
2차,JH2-3,JH,어구,EPS조각,EPS조각,4,1,,
2차,JH2-3,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-3,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-3,JH,포장재,비닐or과자봉지,비닐,2,1,,
2차,JH2-3,JH,포장재,플라스틱 음료수병,PET병,2,3,,소주
2차,JH2-3,JH,포장재,비닐or과자봉지,비닐,2,3,,
2차,JH2-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,JH2-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,JH2-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,JH2-3,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,JH2-3,JH,포장재,플라스틱 음료수병,PET병,4,3,,
2차,JH2-3,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,6,3,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,6,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH2-4,JH,포장재,플라스틱 음료수병,PET병,4,3,투명,
2차,JH2-4,JH,포장재,플라스틱 음료수병,PET병,4,3,투명,
2차,JH2-4,JH,포장재,플라스틱 음료수병,PET병,5,4,,맥주
2차,JH2-4,JH,어구,EPS조각,EPS조각,3,3,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,3,3,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,3,3,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-4,JH,어구,부자(기타),부이,4,3,,
2차,JH2-4,JH,포장재,플라스틱 음료수병,PET병,5,3,,
2차,JH2-4,JH,포장재,플라스틱 음료수병,PET병,4,3,투명,
2차,JH2-4,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-4,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,2,4,,EVA
2차,JH2-4,JH,어구,EPS조각,EPS조각,1,3,,
2차,JH2-4,JH,포장재,플라스틱 음료수병,PET병,4,3,,
2차,JH2-4,JH,기타인공물,고무,고무,3,3,,고무신발
2차,JH2-4,JH,어구,밧줄or끈,로프,1,2,,
2차,JH2-4,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,1,1,,스티로폼조각
2차,JH2-4,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,7,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,3,,
2차,JH2-4,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,1,2,,신발끈
2차,JH2-4,JH,어구,EPS조각,EPS조각,5,3,,
2차,JH2-4,JH,포장재,플라스틱 음료수병,라벨지,2,2,,
2차,JH2-4,JH,어구,부자(EPS),EPS부자,6,5,,
2차,JH2-5,JH,포장재,플라스틱 음료수병,PET병,5,3,,
2차,JH2-5,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-5,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-5,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-5,JH,어구,EPS조각,EPS조각,5,3,,
2차,JH2-5,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,2,2,,편의점커피
2차,JH2-5,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-5,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH2-5,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-5,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-5,JH,포장재,플라스틱 음료수병,PET병,5,3,투명,
2차,JH2-5,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,2,,
2차,JH2-5,JH,어구,EPS조각,EPS조각,2,2,,
2차,JH2-5,JH,어구,EPS조각,EPS조각,5,2,,
2차,JH2-5,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,1,1,,PVC조각
2차,JH2-5,JH,포장재,플라스틱 음료수병,라벨지,1,2,,초코파이
2차,JH2-5,JH,어구,밧줄or끈,로프,1,1,,
2차,JH2-5,JH,어구,EPS조각,EPS조각,1,2,,
2차,JH2-5,JH,포장재,비닐or과자봉지,비닐,2,3,검은색,
2차,JH2-5,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,3,3,,신발
2차,JH2-5,JH,기타인공물,음료수캔,음료수캔,3,2,,커피
2차,JH2-5,JH,어구,EPS조각,EPS조각,4,2,,
2차,JH2-5,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-5,JH,어구,EPS조각,EPS조각,2,1,,
2차,JH2-5,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH2-5,JH,기타인공물,유리,유리병,1,2,,쌍화탕
2차,JH2-5,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH2-5,JH,포장재,비닐or과자봉지,비닐조각,1,1,,
2차,JH3-1,JH,기타플라스틱,플라스틱 용기,플라스틱용기,4,2,,
2차,JH3-1,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,2,2,,라이터
2차,JH3-1,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH3-1,JH,기타플라스틱,플라스틱 조각or기타,기타플라스틱,3,1,,플라스틱뚜껑
2차,JH3-1,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,4,1,,
2차,JH3-1,JH,포장재,비닐or과자봉지,비닐,1,2,,
2차,JH3-1,JH,포장재,플라스틱 음료수병,PET병,4,3,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,3,2,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,3,1,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH3-1,JH,어구,EPS조각,EPS조각,1,1,,
2차,JH3-1,JH,어구,부자(기타),부이,5,3,,
2차,JH3-1,JH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,5,2,,
